DO_ID	OMIM_ID
DOID:0110462	615837
DOID:9266	220100
DOID:0110461	302045
DOID:9263	236200
DOID:9263	236250
DOID:0110460	611880
DOID:9261	161550
DOID:9261	607107
DOID:0110459	613286
DOID:0110458	612877
DOID:0110457	611878
DOID:0110456	613424
DOID:9269	246900
DOID:9269	248600
DOID:9269	615135
DOID:0110455	613694
DOID:11830	160700
DOID:11830	255500
DOID:11830	300613
DOID:11830	310460
DOID:11830	603221
DOID:11830	608367
DOID:11830	608474
DOID:11830	608908
DOID:11830	609256
DOID:11830	609257
DOID:11830	609258
DOID:11830	609259
DOID:11830	609994
DOID:11830	609995
DOID:11830	610320
DOID:11830	612554
DOID:11830	612717
DOID:11830	613959
DOID:11830	613969
DOID:11830	614166
DOID:11830	614167
DOID:11830	615420
DOID:11830	615431
DOID:11830	615946
DOID:11836	119800
DOID:0110454	613426
DOID:9256	114500
DOID:9256	611469
DOID:9256	612230
DOID:9256	612231
DOID:9256	612232
DOID:9256	612589
DOID:9256	612590
DOID:9256	612592
DOID:0110453	613252
DOID:0110451	608569
DOID:9255	600274
DOID:9255	600795
DOID:0110450	615184
DOID:9253	606764
DOID:9250	200990
DOID:0110449	607482
DOID:0110448	613881
DOID:0110447	613172
DOID:0110446	611407
DOID:0110445	615248
DOID:9258	PS193500
DOID:0110444	611615
DOID:9281	261600
DOID:9280	237300
DOID:0110443	600884
DOID:0110442	609915
DOID:0110441	614672
DOID:0110440	605362
DOID:14080	103900
DOID:0110439	609909
DOID:0110438	615235
DOID:0110437	605582
DOID:0110436	606685
DOID:0110435	613642
DOID:0110434	611879
DOID:0110433	601154
DOID:9270	203500
DOID:9271	311250
DOID:0110432	615916
DOID:9278	207800
DOID:0110431	604765
DOID:0110430	604145
DOID:11819	191600
DOID:9274	238700
DOID:9274	238710
DOID:9273	215700
DOID:9273	603471
DOID:9273	605814
DOID:0110429	604288
DOID:0110428	612158
DOID:0110427	613697
DOID:0110426	601494
DOID:0110425	115200
DOID:0110424	613122
DOID:0110423	601493
DOID:0110422	268060
DOID:9220	107640
DOID:9220	207720
DOID:0110499	608264
DOID:0050387	144700
DOID:0110490	607084
DOID:0110498	600791
DOID:9212	173200
DOID:0110497	608265
DOID:0110496	608219
DOID:0110495	607821
DOID:0110494	609006
DOID:0110493	608565
DOID:0110492	607239
DOID:0110491	608653
DOID:0110489	607101
DOID:0110488	600316
DOID:0110487	614035
DOID:9245	118450
DOID:9245	610205
DOID:0110486	609823
DOID:9246	105150
DOID:9246	117300
DOID:9246	176500
DOID:9246	605714
DOID:0110485	605818
DOID:0110484	605428
DOID:0110483	613285
DOID:0110482	611022
DOID:0110481	609533
DOID:0110480	607039
DOID:9249	269860
DOID:0110479	603629
DOID:0110478	604060
DOID:0110477	600060
DOID:9248	146510
DOID:0110476	612645
DOID:0110475	220290
DOID:0110474	614945
DOID:0110473	602092
DOID:0110472	603010
DOID:0110471	603720
DOID:0110470	601869
DOID:0110469	603678
DOID:0110468	603098
DOID:0110467	601386
DOID:0110466	616958
DOID:10581	249900
DOID:10581	250100
DOID:10582	266500
DOID:10582	266510
DOID:10584	268000
DOID:10587	245200
DOID:10588	202370
DOID:10588	300100
DOID:0050332	600791
DOID:0050331	149730
DOID:10591	189800
DOID:10591	609402
DOID:10591	609403
DOID:10591	609404
DOID:10591	614592
DOID:0050335	608415
DOID:10595	PS118220
DOID:0080100	255300
DOID:0080102	255310
DOID:0080102	300580
DOID:0080101	612540
DOID:0080108	160010
DOID:0080108	268200
DOID:0080108	550500
DOID:0080107	616335
DOID:0080109	228550
DOID:0080109	615293
DOID:0080103	160990
DOID:0080106	616171
DOID:0080105	251270
DOID:0050328	218700
DOID:0050328	225250
DOID:0050328	274400
DOID:0050328	274500
DOID:0050328	274700
DOID:0050328	274900
DOID:0050328	275100
DOID:0050328	275200
DOID:0050328	607200
DOID:0050328	609893
DOID:0050328	614450
DOID:9206	614266
DOID:0080122	203700
DOID:0080121	251880
DOID:0080124	612073
DOID:0080123	613662
DOID:10534	137215
DOID:10534	613659
DOID:0080120	609560
DOID:0110421	268025
DOID:0080129	615084
DOID:0110420	180210
DOID:0080126	256810
DOID:0080125	256810
DOID:0080128	245400
DOID:0080127	612075
DOID:0110418	400004
DOID:0110417	300605
DOID:0110416	300155
DOID:0110415	312600
DOID:0110414	300029
DOID:0110413	312612
DOID:0110412	300424
DOID:0110411	613983
DOID:11870	172700
DOID:0110419	615434
DOID:0080111	124000
DOID:0080110	178110
DOID:0080110	253290
DOID:0080110	265000
DOID:0080110	312150
DOID:0080113	615159
DOID:0080112	615158
DOID:0080119	603041
DOID:0110410	615780
DOID:0080118	616111
DOID:0080115	615453
DOID:0080114	615160
DOID:0080117	615838
DOID:3070	137800
DOID:3070	607248
DOID:3070	613030
DOID:3070	613031
DOID:3070	613032
DOID:3070	613033
DOID:0080116	615824
DOID:0110407	613582
DOID:0110406	607921
DOID:0110405	610599
DOID:0110404	600852
DOID:0110403	600059
DOID:0110402	613767
DOID:0110401	616562
DOID:0110400	602594
DOID:0110409	612572
DOID:0110408	600138
DOID:0080143	135700
DOID:0080143	600638
DOID:0080143	602078
DOID:0080143	609384
DOID:0080143	609428
DOID:0080143	616219
DOID:0080140	615398
DOID:0080142	614114
DOID:0080141	257300
DOID:0080133	605711
DOID:0080132	212350
DOID:0080135	615330
DOID:0080134	614299
DOID:0080131	615471
DOID:0080130	615418
DOID:0080137	610755
DOID:0080136	616370
DOID:0080139	300868
DOID:0080138	614080
